universidad_id,universidad_nombre,universidad_fecha_fundacion,universidad_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,email,longitud,latitud,link_sic,fecha_mod,nom_ent_corto,fn_universidad_colonia,nom_ent_etq
1516,Instituto de Capacitación Técnica y Profesional,NA,,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Corregidora Sur 24 A,Col. Cimatorio,76000,contacto@icapqro.com,-100.38998,20.58938,http://sic.gob.mx/ficha.php?table=universidad&table_id=1516,1570629544,Querétaro,NA,Querétaro
800,Centro de Estudios Odontológicos de Querétaro,10193,,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,"Av. Ejercito Republicano 119, piso 2",Carretas,76050,ceoqro@qrotelcablenet.mx,-100.37689,20.59098,http://sic.gob.mx/ficha.php?table=universidad&table_id=800,1570190858,Querétaro,NA,Querétaro
1515,Centro Interdisciplinario de Investigación y Docencia en Educación Técnica (CIIDET),2519,SEP/Tecnológico Nacional de México (TecNM),22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Av. Universidad 282 Pte.,Centro,76000,dir_ciidet@tecnm.mx,-100.40433,20.59651,http://sic.gob.mx/ficha.php?table=universidad&table_id=1515,1724094949,Querétaro,NA,Querétaro
1538,"Universidad Autónoma  de Querétaro, Campus Aeropuerto",14823,UAQ,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Carr. a Chichimequillas s/n,Ejido Bolaños,76140,campus.aeropuerto@uaq.mx,-100.36871,20.62416,http://sic.gob.mx/ficha.php?table=universidad&table_id=1538,1612773931,Querétaro,NA,Querétaro
1513,"Universidad de Estudios Avanzados, Plantel Querétaro",11561,,22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Prol. Zaragoza 64,Col. Ensueño,76136,,-100.41224,20.5818,http://sic.gob.mx/ficha.php?table=universidad&table_id=1513,1612521331,Querétaro,NA,Querétaro
1536,"Universidad Autónoma de Queretaro, Campus Juriquilla",9785,,22,Querétaro,14,Querétaro,58,Juriquilla,Av. de las Ciencias s/n,Juriquilla,76230,,-100.44557,20.70169,http://sic.gob.mx/ficha.php?table=universidad&table_id=1536,1612775059,Querétaro,NA,Querétaro
1850,"Universidad del Valle de México, Campus Querétaro",6819,Universidad del Valle de México (UVM),22,Querétaro,14,Querétaro,58,Juriquilla,Naranjos Punta Juriquilla 1000,Col. Jurica Acueducto,76230,socialcontactcenter1@uvmnet.edu,-100.44546,20.70805,http://sic.gob.mx/ficha.php?table=universidad&table_id=1850,1713555197,Querétaro,NA,Querétaro
1498,"Centro de Investigación y de Estudios Avanzados del IPN, Unidad Querétaro",9131,IPN,22,Querétaro,14,Querétaro,58,Juriquilla,Lib. Norponiente 2000,Fracc. Real de Juriquilla,76230,informacion@qro.cinvestav.mx,-100.4698,20.72874,http://sic.gob.mx/ficha.php?table=universidad&table_id=1498,1626699477,Querétaro,NA,Querétaro
1509,"Universidad Humanitas, Campus Querétaro",17946,,22,Querétaro,14,Querétaro,108,Santa Rosa Jáuregui,Fracc. de la Parcela núm. 126 Zona 6,Paseo de la República,76226,,-100.44325,20.74271,http://sic.gob.mx/ficha.php?table=universidad&table_id=1509,1612785496,Querétaro,NA,Querétaro
1537,"Universidad Mesoamericana, Plantel San Juan, S. C.",9571,,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Calle 16 de Septiembre núm. 16,Centro,76800,promo.meso@gmail.com,-99.9978,20.38746,http://sic.gob.mx/ficha.php?table=universidad&table_id=1537,1612523167,Querétaro,NA,Querétaro
1541,Instituto Tecnológico de San Juan del Río,6209,SEP/Tecnológico Nacional de México (TecNM),22,Querétaro,16,San Juan del Río,1,San Juan del Río,Av. Tecnológico 2 esq. Av. Central,Centro,76800,dir01_sjuanrio@tecnm.mx,-99.98428,20.37394,http://sic.gob.mx/ficha.php?table=universidad&table_id=1541,1724099969,Querétaro,NA,Querétaro
1852,Universidad Tecnológica de San Juan del Río,10466,,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Av. La Palma 125,Col. Vista Hermosa,76800,,-100.01011,20.36823,http://sic.gob.mx/ficha.php?table=universidad&table_id=1852,1612524170,Querétaro,NA,Querétaro
778,Universidad Alfred Nobel de México,9994,,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Maravillas 16 Sur,Barrio del Espíritu Santo,76803,rectoria@uninobel.edu.mx,-100.01384,20.40231,http://sic.gob.mx/ficha.php?table=universidad&table_id=778,1626948800,Querétaro,NA,Querétaro
3603,Centenaria y Benemérita Escuela Normal del Estado de Querétaro Unidad San Juan del Río,NA,,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Prol. 5 de Mayo núm 21,Centro,NA,,-99.98971,20.38962,http://sic.gob.mx/ficha.php?table=universidad&table_id=3603,1570102667,Querétaro,NA,Querétaro
1539,"Instituto San Juanense de Estudios Superiores, A.C.",6574,,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Av. Universidad 291,Col. Banthí,76804,,-99.94581,20.3875,http://sic.gob.mx/ficha.php?table=universidad&table_id=1539,1723494632,Querétaro,NA,Querétaro
1540,"Universidad Marista de Querétaro, campus San Juan del Río",14102,"Universidad Marista de Querétaro, A.C.",22,Querétaro,16,San Juan del Río,1,San Juan del Río,Ignacio Zaragoza 4,Centro,76800,promocionsjr@umq.maristas.edu.mx,-100.00018,20.38673,http://sic.gob.mx/ficha.php?table=universidad&table_id=1540,1720030734,Querétaro,NA,Querétaro
1847,"Universidad Autónoma de Querétaro, Campus San Juan del Río",12265,Gobierno del Estado de Querétaro,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Río Moctezuma 249,Col. San Cayetano,76806,uaqsjr@uaq.mx,-99.97268,20.38889,http://sic.gob.mx/ficha.php?table=universidad&table_id=1847,1612520434,Querétaro,NA,Querétaro
3618,"Instituto de Estudios Superiores ISIMA, Plantel San Juan del Río",NA,,22,Querétaro,16,San Juan del Río,1,San Juan del Río,Pino Suárez 67,Col. Centro,76800,sanjuandelrio@isima.com.mx,-99.99203,20.38841,http://sic.gob.mx/ficha.php?table=universidad&table_id=3618,1570706486,Querétaro,NA,Querétaro
1542,"Universidad Autónoma de Querétaro, Campus Tequisquipan",16508,,22,Querétaro,17,Tequisquiapan,1,Tequisquiapan,"Carr. 120, San Juan del Río-Xilitla, Km. 19+500",,76750,informes5demayo@gmail.com,-99.90108,20.51575,http://sic.gob.mx/ficha.php?table=universidad&table_id=1542,1612776532,Querétaro,NA,Querétaro
1858,"Universidad Interamericana para el Desarrollo (UNID), campus Cozumel",NA,Universidad Interamericana para el Desarrollo (UNID),23,Quintana Roo,1,Cozumel,1,Cozumel,Calle 14 Nte. 999 esq. calle 45 y  calle 50,Col.10 de Abril,77622,contacto@unid.edu.mx,-86.93707,20.51032,http://sic.gob.mx/ficha.php?table=universidad&table_id=1858,1720620207,Quintana Roo,NA,Quintana Roo
1860,Universidad Partenón de Cozumel,9740,,23,Quintana Roo,1,Cozumel,1,Cozumel,11 Av. Sur,Col. Cuzamil,77642,universidad@upc.edu.mx,-86.94194,20.49153,http://sic.gob.mx/ficha.php?table=universidad&table_id=1860,1612536874,Quintana Roo,NA,Quintana Roo
1854,Universidad de Quintana Roo (UQROO) Unidad Cozumel,7909,,23,Quintana Roo,1,Cozumel,1,Cozumel,Av. Andrés Quintana Roo s/n,Col. San Gervasio,77600,romano@uqroo.edu.mx,-86.94083,20.48833,http://sic.gob.mx/ficha.php?table=universidad&table_id=1854,1612534691,Quintana Roo,NA,Quintana Roo
4202,Instituto Tecnológico Superior de Felipe Carrillo Puerto,10106,SEP/Tecnológico Nacional de México (TecNM),23,Quintana Roo,2,Felipe Carrillo Puerto,1,Felipe Carrillo Puerto,Carretera Vigía Chico Km 1.5,,77200,direccion@itscarrillopuerto.edu.mx,-88.03017,19.58634,http://sic.gob.mx/ficha.php?table=universidad&table_id=4202,1724098610,Quintana Roo,NA,Quintana Roo
4056,"Universidad para el Bienestar Benito Juárez García, sede Felipe Carrillo Puerto, Tihosuco",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,23,Quintana Roo,2,Felipe Carrillo Puerto,1,Felipe Carrillo Puerto,Carr. Federal Km 295 s/n,Col. Tihosuco,77121,dirvinculacion@ubbj.edu.mx,-88.36186,20.19296,http://sic.gob.mx/ficha.php?table=universidad&table_id=4056,1719601405,Quintana Roo,NA,Quintana Roo
4303,"Universidad Privada de la Península (UPP), campus Felipe Carrillo Puerto (FCP)",10957,Universidad Privada del Estado de México S.C.,23,Quintana Roo,2,Felipe Carrillo Puerto,1,Felipe Carrillo Puerto,Av Constituyentes 750,Col. Francisco May,77200,informes@universidadupp.edu.mx,-88.04255,19.57755,http://sic.gob.mx/ficha.php?table=universidad&table_id=4303,1728923781,Quintana Roo,NA,Quintana Roo
4068,"Universidad para el Bienestar Benito Juárez García, sede Chan Santa Cruz, Felipe Carrillo Puerto",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,23,Quintana Roo,2,Felipe Carrillo Puerto,314,Chan Santa Cruz,Calle 43 entre Calle 34 y 38,Col. Rafael E. Melgar,77238,dirvinculacion@ubbj.edu.mx,-88.06342,19.57205,http://sic.gob.mx/ficha.php?table=universidad&table_id=4068,1719607117,Quintana Roo,NA,Quintana Roo
4206,Instituto Tecnológico de La Zona Maya,2191,SEP/Tecnológico Nacional de México (TecNM),23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Carr. Chetumal-Escárcega Km 21.5,Col. Ejido Juan Sarabia,77965,dir_zmaya@tecnm.mx,-88.48874,18.51701,http://sic.gob.mx/ficha.php?table=universidad&table_id=4206,1724255840,Quintana Roo,NA,Quintana Roo
2365,"Colegio de la Frontera Sur, Unidad Chetumal",9400,,23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Av. Centenario Km. 5.5,,77014,direccion.general@ecosur.mx,-88.26329,18.54433,http://sic.gob.mx/ficha.php?table=universidad&table_id=2365,1612527979,Quintana Roo,NA,Quintana Roo
1786,"Universidad Pedagógica Nacional U-231, Chetumal",4049,SEP,23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Jaime Villaurrutia s/n,Col. Miraflores,77027,upn_correo@hotmail.com,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=1786,1618923305,Quintana Roo,NA,Quintana Roo
2642,"Universidad Vizcaya de las Américas, campus Chetumal",NA,"Patronato Cultural Vizcaya, A. C.",23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Margarita 422 esq. Av. Blvd. Bahía,Centro,77079,informes@uva.edu.mx,-88.27878,18.51039,http://sic.gob.mx/ficha.php?table=universidad&table_id=2642,1705326614,Quintana Roo,NA,Quintana Roo
2253,"Centro de Actualización del Magisterio, Chetumal",-3575,Secretaria de Educación Pública,23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Calle 3 Garantías s/n,Ampliación Proterritorio,77500,ensaqroo@hotmail.com,-88.29797,18.52594,http://sic.gob.mx/ficha.php?table=universidad&table_id=2253,1700837158,Quintana Roo,NA,Quintana Roo
4172,Instituto Tecnológico de Chetumal,6087,SEP/Tecnológico Nacional de México (TecNM),23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Av. Insurgentes 330 esq. Andrés Quintana Roo,Col. David Gustavo Gutiérrez,77013,director@chetumal.tecnm.mx,-88.30248,18.51846,http://sic.gob.mx/ficha.php?table=universidad&table_id=4172,1724264945,Quintana Roo,NA,Quintana Roo
626,"Universidad de Quintana Roo, Unidad Chetumal",7813,Universidad de Quintana Roo (UQROO),23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Blvd. Bahía s/n esq. Ignacio Comonfort,Col. del Bosque,77019,webmaster@uqroo.m,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=626,1619002700,Quintana Roo,NA,Quintana Roo
1857,"Universidad Interamericana para el Desarrollo (UNID), Sede Chetumal",11576,Universidad Interamericana para el Desarrollo (UNID),23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Av. Benito Juárez 168,Centro,77000,contacto@unid.edu.mx,-88.29792,18.50319,http://sic.gob.mx/ficha.php?table=universidad&table_id=1857,1612534883,Quintana Roo,NA,Quintana Roo
4080,"Universidad para el Bienestar Benito Juárez García, sede Othón P. Blanco, Ejido Pucté",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,23,Quintana Roo,4,Othón P. Blanco,184,Pucté,Huertos Familiares s/n entre Josefa Ortíz de Domínguez y Constituyentes,,77984,dirvinculacion@ubbj.edu.mx,-88.65887,18.22937,http://sic.gob.mx/ficha.php?table=universidad&table_id=4080,1719854562,Quintana Roo,NA,Quintana Roo
1855,Universidad del Caribe,11229,Particular,23,Quintana Roo,5,Benito Juárez,1,Cancún,"SM 78, Mz 1, Lote 1, esq. Fracc. Tabachines",,77528,comunicacion@ucaribe.edu.mx,-86.82421,21.2011,http://sic.gob.mx/ficha.php?table=universidad&table_id=1855,1722014861,Quintana Roo,NA,Quintana Roo
1487,"Universidad Humanitas, Campus Cancún",3287,,23,Quintana Roo,5,Benito Juárez,1,Cancún,"Av. Fonatur  SM 313, Mz. 18, Lt. 3",Poblado Alfredo V. Bonfil,77560,,-86.84963,21.13031,http://sic.gob.mx/ficha.php?table=universidad&table_id=1487,1723050106,Quintana Roo,NA,Quintana Roo
536,Universidad Tecnológica de Cancún,10057,Universidad Tecnológica de Cancún,23,Quintana Roo,5,Benito Juárez,1,Cancún,"Carr. Cancún-Aeropuerto Km 11.5, SM. 299, Mz. 5, lote 1",,77500,jaguilar@utcancun.edu.mx,-86.84688,21.04946,http://sic.gob.mx/ficha.php?table=universidad&table_id=536,1620306992,Quintana Roo,NA,Quintana Roo
674,Universidad La Salle Cancún,7840,"Universidad La Salle Cancún, A. C.",23,Quintana Roo,5,Benito Juárez,1,Cancún,"Carr. Cancún-Playa del Carmen Km 11.5, Mz. 1, Lt. 1, SM. 299",,77565,promotor@ulsacancun.edu.mx,-86.8468,21.05402,http://sic.gob.mx/ficha.php?table=universidad&table_id=674,1672648048,Quintana Roo,NA,Quintana Roo
1861,"Universidad TecMilenio, campus Cancún",13545,"Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM)/Ensañanza e Investigación Superior, A.C.",23,Quintana Roo,5,Benito Juárez,1,Cancún,"Av. Bonampak 371, SM 10, Mza. 2",,77528,informes@tecmilenio.edu.mx,-86.83962,21.11061,http://sic.gob.mx/ficha.php?table=universidad&table_id=1861,1704203388,Quintana Roo,NA,Quintana Roo
2257,University Center Coral Reef Caribe,NA,,23,Quintana Roo,5,Benito Juárez,1,Cancún,kilómetro 12.5,Centro,77500,,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=2257,1549881024,Quintana Roo,NA,Quintana Roo
1853,"Universidad de Oriente, Campus Cancún",14610,,23,Quintana Roo,5,Benito Juárez,1,Cancún,"Carr. Bonfil Cancún - Quintana Roo. Mz. 6, L. 1-03",,77560,uoinformes@gmail.com.mx,-86.84218,21.0863,http://sic.gob.mx/ficha.php?table=universidad&table_id=1853,1612534562,Quintana Roo,NA,Quintana Roo
1576,Universidad Anáhuac Cancún,10957,,23,Quintana Roo,5,Benito Juárez,1,Cancún,"Carret. Fed. Cancún Chetumal Mz. 2, SMz.299 Lote 1",,77500,informacion.cancun@anahuac.mx,-86.84501,21.06175,http://sic.gob.mx/ficha.php?table=universidad&table_id=1576,1602664157,Quintana Roo,NA,Quintana Roo
227,Universidad del Valle del Grijalva,11960,,23,Quintana Roo,5,Benito Juárez,1,Cancún,Av. de las Torres Sur  522 SMz 523,Fracc. Pehaltún,77500,univercancun@hotmail.com,-86.84372,21.13308,http://sic.gob.mx/ficha.php?table=universidad&table_id=227,1612534810,Quintana Roo,NA,Quintana Roo
4164,Instituto Tecnológico de Cancún,6108,SEP/Tecnológico Nacional de México (TecNM),23,Quintana Roo,5,Benito Juárez,1,Cancún,"Av. Kabah, Km. 3",Centro,77515,ci@cancun.tecnm.mx,-86.83557,21.13901,http://sic.gob.mx/ficha.php?table=universidad&table_id=4164,1723740829,Quintana Roo,NA,Quintana Roo
2470,Escuela Normal Superior Andrés Quintana Roo,10105,,23,Quintana Roo,5,Benito Juárez,1,Cancún,Av. Chac Mool s/n,Sm. 218 Mza 1 Lte. 2,77517,,-86.87246,21.16494,http://sic.gob.mx/ficha.php?table=universidad&table_id=2470,1612527752,Quintana Roo,NA,Quintana Roo
1859,Universidad Maya de las Américas,11170,,23,Quintana Roo,5,Benito Juárez,1,Cancún,Francisco I. Madero 23,,77524,contacto-uma@uma.edu.mx,-86.82691,21.17787,http://sic.gob.mx/ficha.php?table=universidad&table_id=1859,1612536840,Quintana Roo,NA,Quintana Roo
1187,Universidad Intercultural Maya de Quintana Roo,13451,Gobierno del Estado de Quintana Roo,23,Quintana Roo,6,José María Morelos,69,José María Morelos,"Carr. Muna-Felipe  Carrillo Puerto KM. 137, S/N",,77870,contacto@uimqroo.edu.m,-88.70823,19.74859,http://sic.gob.mx/ficha.php?table=universidad&table_id=1187,1612536700,Quintana Roo,NA,Quintana Roo
4046,"Universidad para el Bienestar Benito Juárez García, sede Lázaro Cárdenas, Kantunilkín",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,23,Quintana Roo,7,Lázaro Cárdenas,1,Kantunilkín,Km 32 Carr. Kantunilkin-Chiquilá,,77334,dirvinculacion@ubbj.edu.mx,-87.48338,21.12495,http://sic.gob.mx/ficha.php?table=universidad&table_id=4046,1719945196,Quintana Roo,NA,Quintana Roo
1856,"Universidad Interamericana para el Desarrollo (UNID), Playa del Carmen",12418,Universidad Interamericana para el Desarrollo (UNID),23,Quintana Roo,8,Solidaridad,1,Playa del Carmen,"Calle 28 Norte, Mz.4, L1, int. 304",Col. Ejidal,77710,playadelcarmen@unid.edu.mx,-87.06646,20.63149,http://sic.gob.mx/ficha.php?table=universidad&table_id=1856,1612536484,Quintana Roo,NA,Quintana Roo
3903,"Universidad Vizcaya de las Américas, campus Playa del Carmen",NA,"Patronato Cultural Vizcaya, A. C.",23,Quintana Roo,8,Solidaridad,1,Playa del Carmen,"Carr. Federal 307, Mza. 021",,77710,informes@uva.edu.mx,-87.06631,20.65109,http://sic.gob.mx/ficha.php?table=universidad&table_id=3903,1705410263,Quintana Roo,NA,Quintana Roo
1862,Universidad Tecnológica de la Riviera Maya,12860,Universidad Tecnológica de la Riviera Maya,23,Quintana Roo,8,Solidaridad,1,Playa del Carmen,"Av. Paseo del Mayab 4000, Región 79",,77710,jaime.gonzalez@utrivieramaya.edu.mx,-87.06366,20.68395,http://sic.gob.mx/ficha.php?table=universidad&table_id=1862,1619273269,Quintana Roo,NA,Quintana Roo
3943,"Universidad para el Bienestar Benito Juárez García, sede Solidaridad, Playa del Carmen",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,23,Quintana Roo,8,Solidaridad,1,Playa del Carmen,Boquinete 1 entre Calle Coral Negro y Calle Algas,Fracc. Arrecifes,77725,dirvinculacion@ubbj.edu.mx,-87.06503,20.68105,http://sic.gob.mx/ficha.php?table=universidad&table_id=3943,1719587452,Quintana Roo,NA,Quintana Roo
2256,Centro Regional de Educación Normal Lic. Javier Rojo Gómez,9862,Secretaría de Educación Pública,23,Quintana Roo,10,Bacalar,1,Bacalar,Av. Costera s/n,Centro,77930,direccion@crenjrg.edu.mx,-88.39468,18.66858,http://sic.gob.mx/ficha.php?table=universidad&table_id=2256,1720635063,Quintana Roo,NA,Quintana Roo
4079,"Universidad del Bienestar Benito Juárez García, sede Aquismón",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,24,San Luis Potosí,3,Aquismón,1,Aquismón,Av. La Hacienda 316,Tampate Primera Sección,79773,dirvinculacion@ubbj.edu.mx,-99.03012,21.63837,http://sic.gob.mx/ficha.php?table=universidad&table_id=4079,1719854558,San Luis Potosí,NA,San Luis Potosí
535,Universidad Intercultural de San Luis Potosí (UICSLP). Campus Cárdenas,-1,Universidad Intercultural de San Luis Potosí,24,San Luis Potosí,5,Cárdenas,1,Cárdenas,Benito Juárez 77,Zona Centro,79380,direccion.cardenas@uicslp.edu.mx,-99.63944,21.99679,http://sic.gob.mx/ficha.php?table=universidad&table_id=535,1639042008,San Luis Potosí,NA,San Luis Potosí
2262,Centro Regional de Educación Normal Profra. Amina Madera Lauterio,2125,Secretaria de Educación Pública,24,San Luis Potosí,7,Cedral,1,Cedral,Blvd. Manuel José Othón s/n,Centro,78520,crenamina75@gmail.com,-100.73329,23.81256,http://sic.gob.mx/ficha.php?table=universidad&table_id=2262,1638526299,San Luis Potosí,NA,San Luis Potosí
528,Universidad Intercultural de San Luis Potosí (UICSLP). Campus Cerritos,-1,Universidad Intercultural de San Luis Potosí,24,San Luis Potosí,8,Cerritos,1,Cerritos,Álamo 51,Col. Aurora,79447,direccion.cerritos@uicslp.edu.mx,-100.29735,22.43755,http://sic.gob.mx/ficha.php?table=universidad&table_id=528,1638527766,San Luis Potosí,NA,San Luis Potosí
2681,Instituto de Educación Superior Liceo,7973,Particular,24,San Luis Potosí,11,Ciudad Fernández,1,Ciudad Fernández,Molino del Alto 201,Col. El Altillo,79650,iesliceo@hotmail.com,-100.02438,21.94523,http://sic.gob.mx/ficha.php?table=universidad&table_id=2681,1638783713,San Luis Potosí,NA,San Luis Potosí
457,Universidad Intercultural de San Luis Potosí (UICSLP). Campus Tancanhuitz de Santos,11566,Universidad Intercultural de San Luis Potosí,24,San Luis Potosí,12,Tancanhuitz,1,Tancanhuitz,Francisco I. Madero 56-B,Barrio Chacaná,79800,direccion.tantz@uicslp.edu.mx,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=457,1639150299,San Luis Potosí,NA,San Luis Potosí
716,Universidad Pedagógica Nacional (UPN). Unidad 242 Cd. Valles,4414,SEP/ Dirección de Unidades,24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Mozambique s/n,Fracc. Valle Alto 3ra. Sección,79020,avalospray@gmail.com,-99.00994,22.00524,http://sic.gob.mx/ficha.php?table=universidad&table_id=716,1639148062,San Luis Potosí,NA,San Luis Potosí
677,Facultad de Estudios Profesionales Zona Huasteca,4999,Universidad Autónoma de San Luis Potosí,24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Romualdo del Campo 501,Fracc. Rafael Curiel,79060,secretaria.general@uzh.uaslp.mx,-98.97746,21.9812,http://sic.gob.mx/ficha.php?table=universidad&table_id=677,1638799338,San Luis Potosí,NA,San Luis Potosí
689,Instituto Tecnológico de Cd. Valles (ITCV),3926,SEP/Tecnológico Nacional de México (TecNM),24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Carr. al Ingenio Plan de Ayala Km 2,Col. Vista Hermosa,79010,direccion@tecvalles.mx; isaias.martinez@tecvalles.mx,-99.03735,22.02253,http://sic.gob.mx/ficha.php?table=universidad&table_id=689,1724095332,San Luis Potosí,NA,San Luis Potosí
576,Instituto de Ciencias y Estudios Superiores de San Luis Potosí (ICESS). Campus Valles,3287,,24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Carr. Valles-Tampico Km 1000,Fracc. Lomas de San José,79090,direccion.valles@icess.edu.mx,-98.98727,21.97678,http://sic.gob.mx/ficha.php?table=universidad&table_id=576,1638872237,San Luis Potosí,NA,San Luis Potosí
2722,Universidad Intercultural de San Luis Potosí (UICSLP). Campus Ciudad Valles,NA,Universidad Intercultural de San Luis Potosí,24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Carr. Valles-Rioverde Km. 1.8,Rancho San Isidro,79243,direccion.valles@uicslp.edu.mx,-99.04795,21.98224,http://sic.gob.mx/ficha.php?table=universidad&table_id=2722,1639147489,San Luis Potosí,NA,San Luis Potosí
603,Centro Universitario Potosino,-1,,24,San Luis Potosí,16,Ebano,1,Ebano,Ignacio Allende s/n,SARH,79180,,-98.3587,22.21204,http://sic.gob.mx/ficha.php?table=universidad&table_id=603,1638883344,San Luis Potosí,NA,San Luis Potosí
2693,Instituto Tecnológico Superior de Ébano,NA,"SEP/Tecnológico Nacional de México (TecNM), Gobierno del Estado",24,San Luis Potosí,16,Ebano,1,Ebano,Manuel Gómez Morín s/n,Col. Aviación,79140,cc_deebano@tecnm.mx,-98.39262,22.21977,http://sic.gob.mx/ficha.php?table=universidad&table_id=2693,1723838014,San Luis Potosí,NA,San Luis Potosí
487,Universidad Intercultural de San Luis Potosí (UICSLP). Campus Matehuala,-1,Universidad Intercultural de San Luis Potosí,24,San Luis Potosí,20,Matehuala,1,Matehuala,Av. Mante 305,Fracc. La Florida,78722,direccion.matehuala@uicslp.edu.mx,-100.63981,23.67353,http://sic.gob.mx/ficha.php?table=universidad&table_id=487,1639050022,San Luis Potosí,NA,San Luis Potosí
1867,Universidad de Matehuala,9727,,24,San Luis Potosí,20,Matehuala,1,Matehuala,Cuauhtémoc 201,Centro,78700,asistente_rectoria@unimatehuala.edu.mx,-100.64103,23.64588,http://sic.gob.mx/ficha.php?table=universidad&table_id=1867,1639045969,San Luis Potosí,NA,San Luis Potosí
3870,Escuela Normal Experimental <i>Normalismo Mexicano</i>,NA,SEP/Dirección General de Educación Superior para Profesionales de la Educación (DGESPE),24,San Luis Potosí,20,Matehuala,1,Matehuala,Av. Mante 301,Fracc. La Florida,78725,,-100.63898,23.67336,http://sic.gob.mx/ficha.php?table=universidad&table_id=3870,1639047156,San Luis Potosí,NA,San Luis Potosí
721,Instituto Tecnológico de Matehuala,4552,SEP/Tecnológico Nacional de México (TecNM),24,San Luis Potosí,20,Matehuala,1,Matehuala,Carr. 57 km 5. Tramo Matehuala-Saltillo,Col. Aviación,78746,contacto@matehuala.tecnm.mx,-100.63033,23.66898,http://sic.gob.mx/ficha.php?table=universidad&table_id=721,1724175775,San Luis Potosí,NA,San Luis Potosí
4066,"Universidad para el Bienestar Benito Juárez García, sede Mexquitic de Carmona, Corte Segundo",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,24,San Luis Potosí,21,Mexquitic de Carmona,1,Mexquitic de Carmona,Damián Carmona 110,,78466,dirvinculacion@ubbj.edu.mx,-101.11197,22.26384,http://sic.gob.mx/ficha.php?table=universidad&table_id=4066,1719606568,San Luis Potosí,NA,San Luis Potosí
3968,"Universidad para el Bienestar Benito Juárez García, sede Rayón",18107,SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,24,San Luis Potosí,23,Rayón,1,Rayón,Álvarez 160,Col. El Calichal,79740,dirvinculacion@ubbj.edu.mx,-99.64131,21.84755,http://sic.gob.mx/ficha.php?table=universidad&table_id=3968,1719497531,San Luis Potosí,NA,San Luis Potosí
2675,Instituto México,7305,"Instituto México de Ríoverde, S.C.",24,San Luis Potosí,24,Rioverde,1,Rioverde,Miguel Hidalgo y Costilla Sur 800,Centro,79610,inscribeim@hotmail.com,-99.99462,21.92497,http://sic.gob.mx/ficha.php?table=universidad&table_id=2675,1639131592,San Luis Potosí,NA,San Luis Potosí
575,Universidad Justo Sierra,10453,Secretaría de Educación del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,24,Rioverde,1,Rioverde,Blvd. Universitario 501,Col. Puente del Carmen,79610,,-99.98927,21.9176,http://sic.gob.mx/ficha.php?table=universidad&table_id=575,1639487006,San Luis Potosí,NA,San Luis Potosí
